Horsepower,Model_Year,Mileage,Engine_Size,Doors,Owner_Count,Doors,Brand,Transmission,Fuel_Type,Price
296.0,2011.0,132219.0,3.0,3.0,1.0,3.0,Hyundai,Automatic,hybrid,58498.05
114.0,2010.0,65071.0,2.3,2.0,1.0,2.0,BMW,Automatic,hybrid,39731.45
231.0,2022.0,102531.0,1.6,2.0,1.0,2.0,BMW,Manual,diesel,54183.45
257.0,2005.0,102531.0,2.0,3.0,1.0,3.0,Hyundai,Automatic,petrol,30955.0
213.0,2012.0,58811.0,3.3,2.0,4.0,2.0,Tesla,Manual,electric,48558.45
226.0,2009.0,143761.0,2.0,2.0,4.0,2.0,Ford,Manual,hybrid,36706.95
272.0,2021.0,118766.0,3.6,3.0,1.0,3.0,Toyota,Automatic,diesel,57016.7
349.0,2020.0,177026.0,3.9,2.0,3.0,2.0,Ford,Automatic,hybrid,57487.7
276.0,2014.0,67643.0,3.9,2.0,4.0,2.0,Hyundai,Automatic,petrol,51626.85
387.0,2005.0,131417.0,1.6,4.0,4.0,4.0,Hyundai,Automatic,diesel,34816.15
261.0,2016.0,186004.0,3.0,2.0,4.0,2.0,BMW,Manual,electric,52889.8
92.0,2013.0,102531.0,3.0,4.0,2.0,4.0,BMW,Manual,electric,45612.8
326.0,2014.0,128152.0,2.6,4.0,3.0,4.0,Honda,Manual,hybrid,38483.4
164.0,2020.0,86406.0,2.2,2.0,3.0,2.0,Honda,Manual,diesel,44544.7
203.0,2015.0,137631.0,1.6,4.0,1.0,4.0,Tesla,Manual,electric,38232.45
230.0,2014.0,173161.0,4.6,2.0,4.0,2.0,Honda,Manual,electric,56640.95
99.0,2018.0,124107.0,2.3,2.0,3.0,2.0,Hyundai,Automatic,diesel,39775.65
226.0,2009.0,5916.0,4.0,2.0,2.0,2.0,Ford,Automatic,electric,53576.2
382.0,2014.0,102531.0,3.9,2.0,4.0,2.0,Honda,Manual,hybrid,56289.6
231.0,2008.0,102531.0,2.4,2.0,1.0,2.0,BMW,Automatic,petrol,43693.7
179.0,2015.0,176210.0,1.3,2.0,4.0,2.0,Toyota,Manual,electric,33226.5
100.0,2009.0,102531.0,1.0,2.0,4.0,2.0,Hyundai,Automatic,diesel,31065.550000000003
231.0,2022.0,145508.0,3.0,4.0,4.0,4.0,BMW,Manual,diesel,47366.6
226.0,2012.0,147326.0,1.4,2.0,2.0,2.0,Ford,Automatic,electric,27454.7
398.0,2014.0,92122.0,3.0,2.0,4.0,2.0,Hyundai,Automatic,electric,40185.9
257.0,2020.0,102531.0,4.0,3.0,3.0,3.0,Hyundai,Automatic,electric,58699.35
172.0,2017.0,163279.0,2.4,4.0,4.0,4.0,Hyundai,Manual,hybrid,41607.05
304.0,2014.0,111311.0,1.2,4.0,4.0,4.0,Hyundai,Manual,diesel,38154.45
167.0,2013.0,135417.0,2.5,2.0,4.0,2.0,BMW,Automatic,electric,35237.15
253.0,2008.0,97680.0,3.0,2.0,4.0,2.0,Tesla,Automatic,electric,34582.0
354.0,2007.0,102531.0,5.0,3.0,2.0,3.0,Tesla,Manual,electric,55241.35
278.0,2011.0,128777.0,3.0,4.0,4.0,4.0,Honda,Automatic,diesel,44711.15
131.0,2022.0,148572.0,3.0,2.0,1.0,2.0,BMW,Manual,electric,47973.4
87.0,2013.0,150720.0,2.4,2.0,1.0,2.0,Tesla,Automatic,electric,35358.0
257.0,2023.0,102531.0,4.8,2.0,4.0,2.0,Hyundai,Manual,diesel,63551.95
243.0,2014.0,102531.0,2.4,2.0,3.0,2.0,Tesla,Manual,electric,47476.55
231.0,2013.0,102531.0,4.0,2.0,4.0,2.0,BMW,Manual,electric,48574.0
226.0,2020.0,161359.0,3.5,4.0,4.0,4.0,Toyota,Manual,electric,52449.05
338.0,2020.0,114071.0,3.0,2.0,3.0,2.0,Tesla,Manual,electric,56675.45
243.0,2013.0,185249.0,4.2,4.0,1.0,4.0,Tesla,Automatic,electric,49620.55
73.0,2022.0,83506.0,4.0,3.0,1.0,3.0,Tesla,Manual,electric,53190.7
286.0,2018.0,158014.0,2.4,3.0,1.0,3.0,Toyota,Manual,electric,49610.3
257.0,2006.0,58380.0,2.1,2.0,2.0,2.0,Hyundai,Automatic,diesel,29216.0
257.0,2021.0,30595.0,3.5,4.0,4.0,4.0,Hyundai,Manual,petrol,54949.25
317.0,2014.0,71540.0,1.0,3.0,1.0,3.0,Tesla,Automatic,electric,40862.0
257.0,2014.0,160794.0,3.8,2.0,2.0,2.0,Hyundai,Automatic,hybrid,36860.3
85.0,2020.0,64052.0,4.0,2.0,2.0,2.0,Honda,Automatic,hybrid,53795.4
218.0,2014.0,84993.0,1.5,2.0,1.0,2.0,BMW,Manual,hybrid,41386.35
226.0,2014.0,150980.0,3.7,4.0,3.0,4.0,Toyota,Manual,electric,51074.0
304.0,2016.0,136637.0,1.5,2.0,4.0,2.0,Ford,Automatic,diesel,40295.15
121.0,2014.0,88551.0,2.1,4.0,1.0,4.0,Hyundai,Manual,diesel,41948.45
135.0,2014.0,91576.0,4.3,3.0,4.0,3.0,Honda,Automatic,petrol,41275.2
230.0,2019.0,43619.0,3.0,2.0,3.0,2.0,Honda,Manual,electric,53787.05
191.0,2012.0,102531.0,3.4,4.0,2.0,4.0,Tesla,Automatic,electric,41880.65
180.0,2014.0,172499.0,1.9,2.0,4.0,2.0,Toyota,Manual,hybrid,28026.05
283.0,2014.0,34960.0,2.3,3.0,4.0,3.0,Hyundai,Automatic,diesel,48371.0
230.0,2012.0,138909.0,3.0,3.0,4.0,3.0,Honda,Manual,petrol,45510.55
254.0,2014.0,129579.0,3.3,3.0,4.0,3.0,Tesla,Manual,electric,49002.05
368.0,2014.0,52573.0,4.4,3.0,4.0,3.0,Tesla,Automatic,electric,60818.350000000006
82.0,2014.0,102531.0,2.6,4.0,4.0,4.0,Honda,Automatic,electric,43660.4
98.0,2020.0,101496.0,3.0,4.0,1.0,4.0,Hyundai,Automatic,diesel,36028.2
284.0,2014.0,86214.0,1.3,2.0,4.0,2.0,Hyundai,Automatic,diesel,42909.3
191.0,2014.0,102531.0,2.5,3.0,4.0,3.0,Hyundai,Manual,hybrid,34200.5
243.0,2014.0,102531.0,3.0,4.0,4.0,4.0,Tesla,Manual,electric,51883.4
194.0,2006.0,38001.0,4.6,4.0,4.0,4.0,Tesla,Manual,electric,47636.95
345.0,2014.0,50798.0,1.3,2.0,4.0,2.0,BMW,Automatic,hybrid,50307.1
226.0,2014.0,143518.0,3.0,2.0,1.0,2.0,BMW,Automatic,petrol,48386.1
230.0,2014.0,25344.0,4.9,2.0,4.0,2.0,Honda,Manual,petrol,58700.8
156.0,2014.0,106490.0,3.0,3.0,4.0,3.0,Hyundai,Manual,electric,32178.5
226.0,2005.0,102531.0,1.4,2.0,2.0,2.0,Toyota,Automatic,electric,34863.3
72.0,2014.0,77594.0,2.0,2.0,3.0,2.0,Honda,Automatic,electric,35679.3
230.0,2012.0,179942.0,2.7,2.0,2.0,2.0,Honda,Automatic,electric,39621.9
153.0,2007.0,190041.0,2.0,2.0,3.0,2.0,Hyundai,Manual,electric,29690.95
134.0,2013.0,113144.0,3.0,4.0,4.0,4.0,Tesla,Automatic,electric,31025.800000000003
191.0,2014.0,62893.0,3.0,3.0,4.0,3.0,Ford,Automatic,petrol,56563.35
260.0,2015.0,40561.0,1.3,2.0,4.0,2.0,Tesla,Automatic,electric,40643.95
207.0,2013.0,71333.0,2.0,2.0,3.0,2.0,Honda,Manual,diesel,38004.35
343.0,2022.0,42136.0,4.7,3.0,4.0,3.0,BMW,Automatic,electric,66001.2
200.0,2016.0,102531.0,3.0,2.0,3.0,2.0,Toyota,Automatic,petrol,49124.25
304.0,2009.0,148452.0,3.2,2.0,2.0,2.0,Honda,Automatic,petrol,43282.4
391.0,2021.0,75467.0,1.7,2.0,2.0,2.0,Toyota,Automatic,electric,52187.65
226.0,2021.0,58251.0,3.0,2.0,3.0,2.0,Toyota,Manual,electric,56728.45
226.0,2007.0,71920.0,3.0,4.0,3.0,4.0,Toyota,Automatic,hybrid,52891.0
228.0,2014.0,135621.0,1.3,4.0,2.0,4.0,Ford,Automatic,hybrid,41973.95
328.0,2011.0,102531.0,3.8,2.0,4.0,2.0,Honda,Automatic,diesel,48221.85
231.0,2017.0,134560.0,2.1,4.0,3.0,4.0,BMW,Automatic,electric,46809.0
243.0,2014.0,6789.0,3.5,4.0,2.0,4.0,Tesla,Automatic,electric,57585.55
225.0,2009.0,102531.0,2.2,2.0,1.0,2.0,BMW,Manual,petrol,43191.45
151.0,2009.0,102531.0,3.3,4.0,1.0,4.0,Honda,Automatic,petrol,41580.15
262.0,2017.0,47299.0,3.7,4.0,4.0,4.0,Tesla,Automatic,electric,59780.05
340.0,2014.0,102531.0,4.2,4.0,4.0,4.0,Honda,Manual,electric,51459.8
124.0,2020.0,73232.0,3.0,2.0,1.0,2.0,Ford,Manual,diesel,49109.4
279.0,2014.0,36541.0,3.0,3.0,1.0,3.0,Tesla,Manual,electric,53309.95
226.0,2007.0,34381.0,2.9,2.0,4.0,2.0,Ford,Automatic,electric,44152.95
218.0,2008.0,93263.0,2.0,2.0,4.0,2.0,BMW,Manual,hybrid,39367.85
185.0,2014.0,149916.0,4.3,2.0,1.0,2.0,Honda,Manual,petrol,50371.2
164.0,2014.0,61911.0,2.7,4.0,4.0,4.0,Tesla,Automatic,electric,49608.45
212.0,2022.0,119915.0,3.5,2.0,3.0,2.0,Toyota,Automatic,electric,49731.25
231.0,2014.0,148684.0,2.3,2.0,3.0,2.0,BMW,Manual,hybrid,34517.8
164.0,2014.0,23756.0,3.4,4.0,4.0,4.0,Hyundai,Manual,diesel,42864.2
243.0,2023.0,102531.0,1.6,3.0,2.0,3.0,Tesla,Automatic,electric,41175.4
369.0,2017.0,164011.0,3.3,2.0,1.0,2.0,Hyundai,Manual,petrol,55410.45
226.0,2014.0,114384.0,3.5,3.0,1.0,3.0,Ford,Manual,petrol,59195.8
75.0,2014.0,102531.0,3.0,2.0,1.0,2.0,Tesla,Automatic,electric,41122.55
119.0,2014.0,196168.0,1.7,2.0,1.0,2.0,Tesla,Automatic,electric,26542.6
100.0,2011.0,178108.0,1.6,2.0,4.0,2.0,Ford,Manual,petrol,29023.6
376.0,2008.0,98562.0,4.5,2.0,2.0,2.0,Ford,Manual,petrol,56582.9
270.0,2021.0,112460.0,1.8,2.0,4.0,2.0,Ford,Manual,petrol,45123.0
203.0,2014.0,22939.0,1.8,2.0,3.0,2.0,Ford,Manual,hybrid,46805.05
101.0,2017.0,134958.0,3.0,2.0,4.0,2.0,Hyundai,Automatic,petrol,33798.1
181.0,2008.0,108069.0,3.7,2.0,4.0,2.0,BMW,Manual,petrol,41675.55
390.0,2014.0,134380.0,2.6,3.0,1.0,3.0,Honda,Automatic,electric,59036.0
395.0,2021.0,122419.0,3.4,3.0,4.0,3.0,Honda,Manual,hybrid,61660.05
231.0,2014.0,78168.0,2.6,4.0,4.0,4.0,BMW,Manual,hybrid,41088.6
105.0,2009.0,41943.0,1.4,2.0,2.0,2.0,Ford,Manual,electric,33344.85
202.0,2013.0,24924.0,3.0,2.0,4.0,2.0,Tesla,Manual,electric,40338.8
196.0,2015.0,102531.0,3.8,3.0,1.0,3.0,BMW,Manual,petrol,53738.2
77.0,2007.0,21911.0,3.6,2.0,1.0,2.0,BMW,Automatic,petrol,41790.45
186.0,2014.0,124502.0,1.8,4.0,2.0,4.0,Ford,Automatic,electric,33986.9
124.0,2018.0,125938.0,3.8,2.0,1.0,2.0,Toyota,Automatic,diesel,47531.1
255.0,2014.0,9722.0,1.6,4.0,2.0,4.0,Tesla,Automatic,electric,38109.9
284.0,2012.0,139819.0,3.4,4.0,1.0,4.0,Hyundai,Manual,petrol,47693.05
311.0,2022.0,185458.0,3.0,2.0,4.0,2.0,Hyundai,Manual,petrol,42536.1
343.0,2014.0,72445.0,1.9,2.0,4.0,2.0,BMW,Manual,petrol,50479.75
374.0,2009.0,102531.0,4.0,2.0,4.0,2.0,Toyota,Manual,electric,50036.1
388.0,2014.0,102531.0,2.7,3.0,4.0,3.0,Honda,Automatic,diesel,55575.25
257.0,2014.0,56455.0,3.0,2.0,4.0,2.0,Hyundai,Automatic,electric,37840.25
226.0,2014.0,102531.0,2.8,4.0,2.0,4.0,Ford,Automatic,electric,53673.65
230.0,2022.0,190221.0,3.0,2.0,4.0,2.0,Honda,Manual,petrol,41326.95
286.0,2023.0,99024.0,1.9,2.0,4.0,2.0,Honda,Manual,electric,48859.8
257.0,2014.0,102531.0,3.3,2.0,4.0,2.0,Hyundai,Automatic,petrol,42255.15
305.0,2016.0,193088.0,1.3,4.0,4.0,4.0,BMW,Manual,petrol,34422.6
268.0,2014.0,102531.0,1.1,4.0,4.0,4.0,Honda,Manual,hybrid,31959.9
243.0,2005.0,180746.0,3.0,4.0,2.0,4.0,Tesla,Manual,electric,42015.7
201.0,2014.0,102531.0,3.0,2.0,4.0,2.0,BMW,Manual,hybrid,40777.45
346.0,2014.0,112334.0,3.5,4.0,1.0,4.0,Ford,Automatic,electric,45435.3
270.0,2014.0,45409.0,3.3,3.0,1.0,3.0,Honda,Automatic,petrol,45886.55
119.0,2014.0,176963.0,3.0,2.0,3.0,2.0,Toyota,Automatic,petrol,40419.85
201.0,2014.0,84415.0,3.0,4.0,1.0,4.0,Toyota,Automatic,electric,37889.25
143.0,2013.0,147394.0,2.8,4.0,1.0,4.0,Honda,Manual,electric,37313.3
230.0,2010.0,83210.0,4.2,2.0,2.0,2.0,Honda,Manual,hybrid,58232.5
231.0,2013.0,53591.0,3.0,2.0,2.0,2.0,BMW,Manual,petrol,55565.45
79.0,2006.0,12436.0,2.2,2.0,4.0,2.0,Toyota,Manual,hybrid,28828.2
375.0,2014.0,102531.0,3.0,2.0,4.0,2.0,Ford,Manual,hybrid,40165.9
324.0,2016.0,75765.0,3.0,2.0,4.0,2.0,BMW,Automatic,diesel,61594.75
133.0,2023.0,134858.0,4.9,3.0,1.0,3.0,Honda,Automatic,petrol,59732.1
95.0,2023.0,170051.0,3.0,2.0,3.0,2.0,Ford,Manual,electric,48773.45
100.0,2015.0,197593.0,3.5,4.0,4.0,4.0,Tesla,Manual,electric,41642.35
221.0,2014.0,36568.0,2.3,2.0,2.0,2.0,Honda,Manual,petrol,45506.6
115.0,2022.0,96891.0,1.7,2.0,3.0,2.0,Tesla,Manual,electric,42696.45
384.0,2014.0,28212.0,1.2,3.0,2.0,3.0,BMW,Automatic,electric,53642.4
328.0,2013.0,136708.0,3.0,4.0,4.0,4.0,Ford,Automatic,diesel,46935.6
226.0,2022.0,42271.0,2.4,2.0,1.0,2.0,Toyota,Manual,electric,46737.45
229.0,2012.0,39600.0,1.5,2.0,4.0,2.0,Toyota,Automatic,electric,36484.0
78.0,2014.0,52367.0,1.5,2.0,4.0,2.0,Honda,Automatic,petrol,37139.65
226.0,2014.0,133156.0,3.0,2.0,3.0,2.0,Toyota,Manual,petrol,26378.2
198.0,2020.0,102531.0,1.3,3.0,4.0,3.0,BMW,Manual,electric,42130.8
310.0,2010.0,116301.0,1.9,3.0,4.0,3.0,Toyota,Manual,diesel,41450.95
114.0,2013.0,102911.0,3.7,2.0,2.0,2.0,Honda,Automatic,petrol,44183.45
231.0,2014.0,102531.0,3.3,2.0,1.0,2.0,BMW,Manual,electric,39454.6
272.0,2018.0,107320.0,2.4,4.0,4.0,4.0,Toyota,Automatic,diesel,44564.0
314.0,2014.0,126173.0,4.6,2.0,4.0,2.0,Toyota,Automatic,petrol,59934.35
121.0,2020.0,25372.0,1.4,2.0,2.0,2.0,Tesla,Manual,electric,39066.4
230.0,2005.0,94792.0,3.6,4.0,1.0,4.0,Honda,Automatic,electric,44801.4
231.0,2019.0,91268.0,2.7,2.0,2.0,2.0,BMW,Automatic,petrol,47897.6
113.0,2007.0,102531.0,3.0,2.0,2.0,2.0,Tesla,Manual,electric,27123.6
72.0,2019.0,40497.0,3.2,4.0,4.0,4.0,Toyota,Manual,petrol,47024.15
79.0,2013.0,102531.0,2.8,3.0,3.0,3.0,Toyota,Manual,diesel,39713.5
230.0,2017.0,102531.0,3.0,2.0,2.0,2.0,Honda,Automatic,hybrid,45462.2
322.0,2014.0,108088.0,1.5,4.0,1.0,4.0,Honda,Automatic,hybrid,50673.6
200.0,2013.0,102531.0,2.0,3.0,1.0,3.0,Tesla,Automatic,electric,36653.65
135.0,2014.0,75880.0,4.4,3.0,2.0,3.0,Ford,Automatic,electric,53634.0
359.0,2008.0,163818.0,3.0,3.0,2.0,3.0,Hyundai,Manual,hybrid,35831.1
227.0,2012.0,102531.0,4.4,3.0,4.0,3.0,Honda,Manual,diesel,50799.45
288.0,2014.0,84164.0,3.0,3.0,4.0,3.0,BMW,Manual,diesel,46357.8
340.0,2009.0,42905.0,2.4,4.0,2.0,4.0,Honda,Manual,petrol,47188.75
226.0,2016.0,62450.0,1.7,2.0,1.0,2.0,Ford,Automatic,petrol,56037.5
181.0,2014.0,165477.0,3.2,2.0,1.0,2.0,Honda,Automatic,petrol,48374.15
243.0,2011.0,102531.0,4.8,2.0,3.0,2.0,Tesla,Manual,electric,63253.2
323.0,2014.0,20522.0,2.9,2.0,4.0,2.0,Tesla,Automatic,electric,54452.9
364.0,2014.0,30457.0,1.2,4.0,3.0,4.0,BMW,Manual,diesel,42125.15
74.0,2005.0,102531.0,3.5,4.0,1.0,4.0,Ford,Automatic,electric,36102.05
243.0,2021.0,102531.0,3.0,2.0,4.0,2.0,Tesla,Automatic,electric,54666.1
366.0,2014.0,16292.0,4.4,3.0,4.0,3.0,Honda,Manual,petrol,59741.4
331.0,2017.0,55385.0,1.4,3.0,3.0,3.0,Ford,Manual,diesel,49907.75
243.0,2011.0,102531.0,3.0,3.0,2.0,3.0,Tesla,Automatic,electric,49724.1
117.0,2014.0,51648.0,3.4,2.0,1.0,2.0,BMW,Automatic,electric,41489.6
377.0,2014.0,29142.0,1.0,2.0,4.0,2.0,Hyundai,Automatic,petrol,44964.9
376.0,2015.0,35653.0,1.1,2.0,1.0,2.0,Toyota,Automatic,electric,50629.35
82.0,2014.0,102531.0,3.4,3.0,4.0,3.0,Tesla,Automatic,electric,36892.15
176.0,2008.0,140374.0,2.5,4.0,2.0,4.0,BMW,Automatic,diesel,36021.3
274.0,2014.0,44218.0,3.5,4.0,4.0,4.0,Hyundai,Automatic,diesel,45685.1
332.0,2014.0,102531.0,2.4,2.0,3.0,2.0,Honda,Automatic,diesel,42303.2
389.0,2021.0,116654.0,1.5,4.0,2.0,4.0,Honda,Automatic,diesel,54331.3
359.0,2022.0,198475.0,5.0,4.0,2.0,4.0,Ford,Automatic,electric,65206.25
271.0,2007.0,78535.0,3.7,2.0,4.0,2.0,Hyundai,Manual,diesel,46273.25
242.0,2014.0,102531.0,1.9,2.0,2.0,2.0,Honda,Automatic,hybrid,45163.9
337.0,2015.0,118135.0,1.9,2.0,1.0,2.0,Ford,Automatic,petrol,45017.25
87.0,2013.0,27024.0,3.0,3.0,4.0,3.0,Honda,Automatic,diesel,43669.8
297.0,2014.0,115290.0,3.7,4.0,1.0,4.0,Tesla,Manual,electric,50113.5
289.0,2014.0,69610.0,3.8,2.0,3.0,2.0,Toyota,Automatic,diesel,54177.5
222.0,2007.0,102531.0,3.4,2.0,3.0,2.0,Tesla,Manual,electric,37147.25
339.0,2014.0,77959.0,2.2,4.0,4.0,4.0,BMW,Automatic,diesel,46810.05
99.0,2009.0,137574.0,4.0,3.0,3.0,3.0,Tesla,Automatic,electric,39997.3
171.0,2014.0,59796.0,3.6,2.0,2.0,2.0,Honda,Manual,electric,54806.2
221.0,2014.0,102531.0,3.0,4.0,3.0,4.0,Toyota,Automatic,hybrid,53860.4
87.0,2013.0,33024.0,1.7,2.0,4.0,2.0,Hyundai,Manual,diesel,35377.8
170.0,2014.0,72507.0,1.7,4.0,4.0,4.0,Honda,Manual,petrol,38504.65
231.0,2023.0,134632.0,3.5,3.0,4.0,3.0,BMW,Automatic,petrol,57872.4
230.0,2014.0,16528.0,3.0,2.0,3.0,2.0,Honda,Automatic,diesel,46225.6
237.0,2014.0,106334.0,4.8,2.0,3.0,2.0,Ford,Automatic,hybrid,53066.3
296.0,2017.0,56529.0,2.6,4.0,2.0,4.0,Ford,Automatic,hybrid,55467.55
198.0,2014.0,33810.0,1.5,4.0,4.0,4.0,Honda,Automatic,hybrid,34045.5
142.0,2012.0,102531.0,3.0,2.0,4.0,2.0,Ford,Automatic,hybrid,51962.4
218.0,2010.0,102531.0,2.1,4.0,3.0,4.0,Ford,Manual,petrol,39456.0
184.0,2014.0,102531.0,1.9,2.0,3.0,2.0,Hyundai,Manual,petrol,33949.95
109.0,2014.0,102531.0,3.2,3.0,1.0,3.0,Tesla,Automatic,electric,33105.7
94.0,2015.0,172731.0,1.3,3.0,1.0,3.0,Toyota,Automatic,petrol,26880.45
394.0,2023.0,143579.0,3.0,3.0,1.0,3.0,BMW,Manual,diesel,64511.05
341.0,2005.0,193104.0,3.4,2.0,1.0,2.0,Ford,Manual,electric,43533.8
257.0,2017.0,37833.0,3.8,2.0,1.0,2.0,Hyundai,Automatic,hybrid,60252.35
332.0,2014.0,102531.0,2.8,4.0,4.0,4.0,Toyota,Manual,hybrid,43094.5
323.0,2014.0,102531.0,3.0,4.0,1.0,4.0,Tesla,Automatic,electric,56208.75
312.0,2011.0,102531.0,3.2,2.0,4.0,2.0,Tesla,Manual,electric,43998.95
243.0,2012.0,73447.0,1.7,2.0,1.0,2.0,Tesla,Automatic,electric,42104.65
231.0,2014.0,15207.0,1.7,2.0,4.0,2.0,BMW,Automatic,diesel,31205.65
226.0,2006.0,9023.0,3.8,3.0,4.0,3.0,Toyota,Manual,diesel,53773.85
323.0,2022.0,59304.0,3.0,3.0,3.0,3.0,BMW,Automatic,hybrid,61175.8
243.0,2020.0,22772.0,2.1,4.0,4.0,4.0,Hyundai,Manual,petrol,47440.4
226.0,2007.0,131244.0,3.6,2.0,4.0,2.0,Ford,Automatic,diesel,41454.8
311.0,2010.0,73304.0,3.0,3.0,3.0,3.0,Ford,Automatic,electric,52852.8
230.0,2008.0,85857.0,2.6,2.0,1.0,2.0,Honda,Automatic,hybrid,45406.15
230.0,2014.0,136436.0,3.0,2.0,2.0,2.0,Honda,Manual,hybrid,44784.2
234.0,2014.0,22529.0,3.0,2.0,4.0,2.0,BMW,Automatic,hybrid,50875.55
226.0,2005.0,72850.0,4.0,2.0,4.0,2.0,Ford,Automatic,electric,39050.5
202.0,2011.0,19026.0,1.4,2.0,2.0,2.0,BMW,Automatic,diesel,37714.7
316.0,2011.0,127640.0,2.5,4.0,3.0,4.0,BMW,Automatic,hybrid,46281.0
343.0,2014.0,135288.0,2.4,4.0,4.0,4.0,Hyundai,Manual,hybrid,43850.6
70.0,2022.0,53624.0,3.2,2.0,1.0,2.0,Tesla,Manual,electric,49778.8
243.0,2016.0,102531.0,1.4,3.0,4.0,3.0,Tesla,Manual,electric,36202.1
189.0,2014.0,192486.0,3.0,4.0,4.0,4.0,BMW,Automatic,electric,37707.7
131.0,2021.0,45644.0,1.2,2.0,4.0,2.0,Ford,Automatic,electric,41225.8
243.0,2014.0,196758.0,3.0,2.0,4.0,2.0,Tesla,Automatic,electric,39902.1
314.0,2009.0,55575.0,3.0,2.0,3.0,2.0,Tesla,Manual,electric,51605.25
257.0,2011.0,183554.0,4.9,2.0,1.0,2.0,Hyundai,Manual,petrol,50117.3
315.0,2022.0,107192.0,4.1,2.0,2.0,2.0,Toyota,Automatic,petrol,62966.4
366.0,2014.0,119310.0,3.0,2.0,1.0,2.0,Toyota,Automatic,electric,59447.5
287.0,2019.0,124217.0,4.7,4.0,4.0,4.0,Ford,Automatic,hybrid,59494.15
325.0,2010.0,102531.0,1.8,4.0,4.0,4.0,BMW,Automatic,diesel,41597.15
226.0,2005.0,102531.0,3.7,4.0,4.0,4.0,Ford,Manual,diesel,33267.05
93.0,2020.0,102531.0,1.8,3.0,1.0,3.0,BMW,Manual,electric,38409.7
157.0,2011.0,102531.0,1.5,2.0,1.0,2.0,Hyundai,Manual,electric,38057.55
173.0,2010.0,129121.0,4.5,3.0,4.0,3.0,Honda,Manual,petrol,48317.95
347.0,2015.0,147251.0,3.0,4.0,4.0,4.0,Honda,Automatic,diesel,42061.45
162.0,2014.0,63481.0,2.8,2.0,3.0,2.0,BMW,Manual,hybrid,47561.95
339.0,2014.0,184428.0,1.8,2.0,4.0,2.0,Ford,Automatic,diesel,35686.6
313.0,2014.0,102531.0,3.8,2.0,4.0,2.0,Hyundai,Automatic,diesel,47969.2
234.0,2011.0,85738.0,1.1,2.0,3.0,2.0,Honda,Manual,electric,34614.1
348.0,2013.0,102531.0,2.1,2.0,1.0,2.0,Hyundai,Automatic,hybrid,42871.0
171.0,2014.0,189156.0,4.1,2.0,2.0,2.0,Honda,Manual,hybrid,40078.2
329.0,2014.0,27414.0,3.3,2.0,1.0,2.0,BMW,Automatic,petrol,52070.3
257.0,2014.0,63830.0,1.3,4.0,3.0,4.0,Hyundai,Manual,diesel,44890.5
267.0,2014.0,7810.0,2.3,2.0,4.0,2.0,BMW,Manual,petrol,52140.5
86.0,2014.0,57132.0,2.9,3.0,4.0,3.0,Hyundai,Manual,diesel,42137.4
226.0,2017.0,11083.0,2.6,2.0,3.0,2.0,Toyota,Automatic,hybrid,53302.85
284.0,2014.0,11869.0,4.1,2.0,3.0,2.0,Ford,Manual,petrol,60961.55
303.0,2014.0,46340.0,4.9,3.0,2.0,3.0,Hyundai,Automatic,petrol,53865.0
138.0,2019.0,128182.0,3.0,4.0,3.0,4.0,Hyundai,Manual,electric,43316.9
257.0,2014.0,60479.0,2.5,2.0,4.0,2.0,Hyundai,Manual,electric,45690.05
156.0,2016.0,121047.0,3.7,4.0,1.0,4.0,Tesla,Manual,electric,46957.65
330.0,2014.0,102531.0,3.0,2.0,1.0,2.0,BMW,Automatic,petrol,55819.05
159.0,2009.0,148190.0,3.7,2.0,3.0,2.0,Honda,Automatic,hybrid,38127.5
387.0,2014.0,164423.0,2.7,3.0,2.0,3.0,Ford,Manual,electric,42166.85
335.0,2014.0,154229.0,3.3,2.0,3.0,2.0,Honda,Automatic,diesel,46847.55
257.0,2005.0,74224.0,3.2,2.0,4.0,2.0,Hyundai,Manual,diesel,51557.8
231.0,2014.0,98608.0,1.6,3.0,3.0,3.0,BMW,Automatic,hybrid,41162.6
105.0,2018.0,122907.0,3.7,2.0,1.0,2.0,BMW,Automatic,electric,47667.65
345.0,2014.0,190964.0,3.0,2.0,4.0,2.0,Toyota,Manual,petrol,50432.8
278.0,2014.0,86481.0,4.9,3.0,3.0,3.0,Honda,Automatic,diesel,61632.95
246.0,2018.0,30378.0,4.6,3.0,4.0,3.0,Ford,Manual,electric,57260.1
348.0,2019.0,102531.0,1.1,4.0,4.0,4.0,Hyundai,Manual,hybrid,43153.8
268.0,2014.0,189332.0,3.0,4.0,4.0,4.0,Tesla,Manual,electric,36941.4
185.0,2018.0,102531.0,4.6,4.0,3.0,4.0,Toyota,Automatic,electric,49388.15
388.0,2005.0,112211.0,1.7,2.0,1.0,2.0,Hyundai,Manual,hybrid,40246.45
322.0,2005.0,100852.0,4.3,2.0,4.0,2.0,Ford,Automatic,electric,52449.4
288.0,2014.0,84803.0,3.8,3.0,3.0,3.0,Ford,Automatic,petrol,52569.85
274.0,2014.0,102531.0,3.0,2.0,4.0,2.0,Toyota,Manual,diesel,48981.1
250.0,2014.0,115740.0,1.4,3.0,2.0,3.0,Honda,Manual,hybrid,40255.0
80.0,2015.0,124753.0,2.9,2.0,2.0,2.0,Hyundai,Manual,petrol,40167.35
136.0,2014.0,178790.0,4.6,4.0,2.0,4.0,Hyundai,Automatic,petrol,47885.5
